customer_id,comments
74722,Expansion of financial product range is necessary. Think I'll close my account.
75107,This bank's mortgage rates are quite competitive....
73675,
239469,mobile app experience could be better. need to do better in future
6748,Nothing to coment here
142568,
143691,The bank ' is customer service is exceptional. I ' m content enough with mw bank.
175330,F guess everything is pretty decent overall
386528,Goodl range of mortgage products. I'm ' m pretty content with the bank ' s service.
81771,Really not happy witj you!.
60591,The service provided by this bank has bean completely unsatisfactory
191070,The bank offers a secure and user-friendly mobile app....
155804,The security of your mobile app is commendable..
220654,Not enough local branches for this bank. I'm seriously considering taking my business elsewhere...
28246,I've been disappointed with the service provided.
209054,Bank has many ATMs. Reasonably happy overall
206862,
255157,The rates for mortgages are too costly. Disappointed with the service provided by this bank.
102240,Not many financial products for people like me. Must try harder
28339,Pretty good option for banks.
118969,i've had fraudulent charges on my account with this bank ..
325433,The banks focus on online banking seccurite shi reassuring. Overall  pretty haippy with my bank. ...
16580,Your fees are too much. I'm seriously considering switching to another bank..
54839,this banck offers good mortgage and savings rate options
214965,I ' ve been disappointed which the service privided..
163689,The service provided by this bank is very disappointing. I have had a negative experience with your customer service. I'll be switching banks soon due to the poor overall experience
282468,I ' m thoroughly content whithe my banck ' s banking services overall
381544,I am impressed with the level of customer service this bank offers. Things are pretty ok but could improve.
145435,Poor savings interest rates. I regret opening an account with this bank
224844,Reasonable fees for banking services
188772,The customer service is not helpful | Very few branches for this bank | This is unacceptable and needs to be addressed
23494,
43261,
112725,Satisfied with your online security
338163,
135743,Thanks.
369846,im dissatisfied with the high fees im being charged
285442,The quality of customer service from yocur bank has bee lacking. I ' ve been disappointed with the service provied
211128,The pank woud improve its online banking portal * Service provided to customers is lacking.
262814,This bank's performance is unacceptable.
201803,ur fees are too much €€. really not happy with this bank!.
83089,- - - he mobile app is not good. Seriusly considerin switching to a rival bank - - -
299586,Stop increasing your mortgage rates!; Looking at other banks now;...
108611,
36596,This bank should improve its treatment of customers
374307,I feel good about banking with a company that supports local initiatives.
